uniq_poss_discp_id,uniq_event_id,match_id,event,possdiscp_id,poss_player_disciplinary
1002445,1184989,100136,732,1006,fouls.conceded
1002446,1185005,100136,748,1007,fouls.won
1002447,1185033,100136,776,1008,fouls.won
1002448,1185074,100136,817,1009,fouls.won
1002449,1185197,100136,940,1010,fouls.conceded
1002450,1185207,100136,950,1011,fouls.conceded
1002451,1185245,100136,988,1012,fouls.won
1002452,1185257,100136,1000,1013,fouls.won
1002453,1185273,100136,1016,1014,fouls.conceded
1002454,1185299,100136,1042,1015,fouls.won
1002455,1185307,100136,1050,1016,fouls.won
1002456,1185324,100136,1067,1017,fouls.conceded
1002457,1185358,100136,1101,1018,fouls.won
1002458,1185371,100136,1114,1019,fouls.conceded
1002459,1185377,100136,1120,1020,fouls.won
1002460,1185413,100136,1156,1021,fouls.conceded
1002461,1185487,100136,1230,1022,fouls.conceded
1002462,1185548,100136,1291,1023,fouls.won
1002463,1185653,100136,1396,1024,fouls.conceded
1002464,1185663,100136,1406,1025,fouls.conceded
1002465,1185931,100136,1674,1026,yellow.cards
1002466,1186001,100019,24,1001,fouls.won
1002467,1186075,100019,98,1002,fouls.won
1002468,1186097,100019,120,1003,fouls.won
1002469,1186220,100019,243,1004,fouls.conceded
1002470,1186258,100019,281,1005,fouls.conceded
1002471,1186260,100019,283,1006,fouls.conceded
1002472,1186374,100019,397,1007,fouls.won
1002473,1186408,100019,431,1008,fouls.won
1002474,1186510,100019,533,1009,fouls.won
1002475,1186571,100019,594,1010,fouls.won
1002476,1186597,100019,620,1011,fouls.won
1002477,1186610,100019,633,1012,fouls.won
1002478,1186710,100019,733,1013,fouls.won
1002479,1186815,100019,838,1014,fouls.won
1002480,1186841,100019,864,1015,fouls.won
1002481,1186915,100019,938,1016,fouls.won
1002482,1187067,100019,1090,1017,fouls.won
1002483,1187289,100019,1312,1018,fouls.won
1002484,1187422,100018,78,1001,fouls.conceded
1002485,1187440,100018,96,1002,fouls.won
1002486,1187457,100018,113,1003,fouls.won
1002487,1187461,100018,117,1004,fouls.conceded
1002488,1187567,100018,223,1005,fouls.conceded
1002489,1187584,100018,240,1006,fouls.won
1002490,1187592,100018,248,1007,fouls.won
1002491,1187626,100018,282,1008,fouls.conceded
1002492,1187664,100018,320,1009,fouls.won
1002493,1187666,100018,322,1010,fouls.conceded
1002494,1187750,100018,406,1011,fouls.won
1002495,1187760,100018,416,1012,fouls.won
1002496,1187842,100018,498,1013,fouls.won
1002497,1187966,100018,622,1014,fouls.won
1002498,1188075,100018,731,1015,fouls.won
1002499,1188105,100018,761,1016,fouls.won
1002500,1188159,100018,815,1017,fouls.won
1002501,1188196,100018,852,1018,fouls.conceded
1002502,1188223,100018,879,1019,fouls.won
1002503,1188235,100018,891,1020,fouls.won
1002504,1188283,100018,939,1021,penalties.won
1002505,1188298,100018,954,1022,fouls.conceded
1002506,1188448,100016,25,1001,fouls.won
1002507,1188558,100016,135,1002,fouls.won
1002508,1188561,100016,138,1003,fouls.won
1002509,1188572,100016,149,1004,fouls.won
1002510,1188642,100016,219,1005,fouls.won
1002511,1188717,100016,294,1006,fouls.won
1002512,1188724,100016,301,1007,fouls.conceded
1002513,1188761,100016,338,1008,fouls.conceded
1002514,1188787,100016,364,1009,fouls.won
1002515,1188809,100016,386,1010,fouls.won
1002516,1188830,100016,407,1011,fouls.won
1002517,1188895,100016,472,1012,fouls.conceded
1002518,1188969,100016,546,1013,fouls.won
1002519,1189020,100016,597,1014,fouls.won
1002520,1189030,100016,607,1015,fouls.conceded
1002521,1189128,100016,705,1016,fouls.won
1002522,1189150,100016,727,1017,fouls.won
1002523,1189169,100016,746,1018,fouls.conceded
1002524,1189187,100016,764,1019,fouls.conceded
1002525,1189234,100016,811,1020,fouls.won
1002526,1189244,100016,821,1021,fouls.won
1002527,1189254,100016,831,1022,fouls.won
1002528,1189306,100016,883,1023,fouls.won
1002529,1189361,100016,938,1024,fouls.won
1002530,1189374,100016,951,1025,fouls.conceded
1002531,1189506,100016,1083,1026,fouls.conceded
1002532,1189599,100016,1176,1027,fouls.won
1002533,1189650,100016,1227,1028,fouls.won
1002534,1189680,100016,1257,1029,fouls.conceded
1002535,1189909,100017,214,1001,fouls.won
1002536,1189920,100017,225,1002,fouls.won
1002537,1189926,100017,231,1003,fouls.won
1002538,1189965,100017,270,1004,fouls.conceded
1002539,1190081,100017,386,1005,fouls.conceded
1002540,1190158,100017,463,1006,fouls.won
1002541,1190236,100017,541,1007,fouls.won
1002542,1190267,100017,572,1008,fouls.conceded
1002543,1190404,100017,709,1009,fouls.won
1002544,1190504,100017,809,1010,fouls.conceded
1002545,1190531,100017,836,1011,fouls.conceded
1002546,1190724,100017,1029,1012,fouls.won
1002547,1190732,100017,1037,1013,fouls.won
1002548,1190774,100017,1079,1014,fouls.won
1002549,1190779,100017,1084,1015,fouls.won
1002550,1190818,100017,1123,1016,fouls.conceded
1002551,1190859,100017,1164,1017,fouls.won
1002552,1190895,100017,1200,1018,fouls.won
1002553,1190933,100020,31,1001,fouls.conceded
1002554,1190943,100020,41,1002,fouls.conceded
1002555,1191039,100020,137,1003,fouls.won
1002556,1191125,100020,223,1004,fouls.won
1002557,1191156,100020,254,1005,fouls.won
1002558,1191362,100020,460,1006,fouls.conceded
1002559,1191380,100020,478,1007,fouls.won
1002560,1191428,100020,526,1008,fouls.won
1002561,1191551,100020,649,1009,fouls.conceded
1002562,1191584,100020,682,1010,fouls.conceded
1002563,1191623,100020,721,1011,fouls.won
1002564,1191662,100020,760,1012,fouls.won
1002565,1191698,100020,796,1013,fouls.conceded
1002566,1191799,100020,897,1014,fouls.won
1002567,1191815,100020,913,1015,fouls.won
1002568,1191886,100020,984,1016,fouls.won
1002569,1191898,100020,996,1017,fouls.won
1002570,1192008,100020,1106,1018,fouls.won
1002571,1192142,100020,1240,1019,fouls.won
1002572,1192176,100020,1274,1020,fouls.conceded
1002573,1192254,100138,76,1001,fouls.won
1002574,1192351,100138,173,1002,fouls.won
1002575,1192965,100138,787,1003,fouls.won
1002576,1192990,100138,812,1004,fouls.won
1002577,1193070,100138,892,1005,fouls.won
1002578,1193131,100138,953,1006,fouls.won
1002579,1193160,100138,982,1007,fouls.won
1002580,1193513,100138,1335,1008,fouls.won
1002581,1193540,100138,1362,1009,fouls.won
1002582,1193687,100139,124,1001,fouls.won
1002583,1193693,100139,130,1002,penalties.won
1002584,1193747,100139,184,1003,fouls.won
1002585,1193776,100139,213,1004,fouls.won
1002586,1193836,100139,273,1005,fouls.won
1002587,1193887,100139,324,1006,fouls.won
1002588,1193978,100139,415,1007,fouls.won
1002589,1194034,100139,471,1008,fouls.won
1002590,1194136,100139,573,1009,fouls.won
1002591,1194273,100139,710,1010,fouls.won
1002592,1194374,100139,811,1011,fouls.won
1002593,1194454,100139,891,1012,fouls.conceded
1002594,1194510,100139,947,1013,fouls.won
1002595,1194539,100139,976,1014,yellow.cards
1002596,1194601,100139,1038,1015,fouls.won
1002597,1194824,100139,1261,1016,fouls.conceded
1002598,1195098,100137,270,1001,fouls.won
1002599,1195373,100137,545,1002,fouls.won
1002600,1195378,100137,550,1003,fouls.won
1002601,1195485,100137,657,1004,fouls.won
1002602,1195486,100137,658,1005,yellow.cards
1002603,1195500,100137,672,1006,fouls.won
1002604,1195506,100137,678,1007,fouls.conceded
1002605,1195630,100137,802,1008,fouls.won
1002606,1195841,100137,1013,1009,fouls.won
1002607,1196032,100137,1204,1010,fouls.won
1002608,1196126,100137,1298,1011,fouls.won
1002609,1196210,100137,1382,1012,fouls.won
1002610,1196262,100137,1434,1013,fouls.conceded
1002611,1196291,100137,1463,1014,fouls.won
1002612,1197401,100151,1107,1001,fouls.won
1002613,1197607,100151,1313,1002,fouls.conceded
1002614,1197802,100150,192,1001,fouls.won
1002615,1197932,100150,322,1002,fouls.conceded
1002616,1198077,100150,467,1003,fouls.won
1002617,1198277,100150,667,1004,fouls.conceded
1002618,1198360,100150,750,1005,fouls.conceded
1002619,1198476,100150,866,1006,fouls.won
1002620,1198516,100150,906,1007,fouls.won
1002621,1198766,100150,1156,1008,fouls.won
1002622,1198856,100149,42,1001,fouls.conceded
1002623,1199554,100149,740,1002,fouls.conceded
1002624,1199785,100149,971,1003,fouls.won
1002625,1199887,100149,1073,1004,yellow.cards
1002626,1200029,100149,1215,1005,fouls.won
1002627,1200167,100144,47,1001,fouls.won
1002628,1200510,100144,390,1002,fouls.conceded
1002629,1200663,100144,543,1003,fouls.won
1002630,1200667,100144,547,1004,fouls.won
1002631,1200824,100144,704,1005,fouls.won
1002632,1200866,100144,746,1006,fouls.won
1002633,1201145,100144,1025,1007,fouls.conceded
1002634,1201179,100144,1059,1008,fouls.conceded
1002635,1201189,100144,1069,1009,fouls.won
1002636,1201368,100144,1248,1010,fouls.won
1002637,1201403,100144,1283,1011,fouls.won
1002638,1201740,100145,316,1001,fouls.won
1002639,1202117,100145,693,1002,fouls.conceded
1002640,1202422,100145,998,1003,fouls.conceded
1002641,1202573,100145,1149,1004,fouls.conceded
