uniq_evtype_id,uniq_event_id,match_id,event,evtype_id,play_type
1013071,1053918,100097,1038,1276,through
1013072,1053927,100097,1047,1277,through
1013073,1053929,100097,1049,1278,launch
1013074,1053931,100097,1051,1279,headed
1013075,1053931,100097,1051,1280,flick.on
1013076,1053940,100097,1060,1281,launch
1013077,1053940,100097,1060,1282,through
1013078,1053941,100097,1061,1283,launch
1013079,1053943,100097,1063,1284,through
1013080,1053944,100097,1064,1285,lay.off
1013081,1053946,100097,1066,1286,lay.off
1013082,1053952,100097,1072,1287,through
1013083,1053953,100097,1073,1288,lay.off
1013084,1053963,100097,1083,1289,deep.crosses
1013085,1053975,100097,1095,1290,lay.off
1013086,1053989,100097,1109,1291,lay.off
1013087,1053990,100097,1110,1292,launch
1013088,1053990,100097,1110,1293,through
1013089,1053992,100097,1112,1294,launch
1013090,1053994,100097,1114,1295,headed
1013091,1053995,100097,1115,1296,through
1013092,1053996,100097,1116,1297,lay.off
1013093,1053998,100097,1118,1298,lay.off
1013094,1054002,100097,1122,1299,lay.off
1013095,1054010,100097,1130,1300,through
1013096,1054014,100097,1134,1301,through
1013097,1054021,100097,1141,1302,switch
1013098,1054025,100097,1145,1303,through
1013099,1054026,100097,1146,1304,headed
1013100,1054026,100097,1146,1305,flick.on
1013101,1054030,100097,1150,1306,lay.off
1013102,1054034,100097,1154,1307,through
1013103,1054035,100097,1155,1308,goal.kick
1013104,1054035,100097,1155,1309,launch
1013105,1054036,100097,1156,1310,headed
1013106,1054036,100097,1156,1311,flick.on
1013107,1054038,100097,1158,1312,launch
1013108,1054038,100097,1158,1313,through
1013109,1054042,100097,1162,1314,corner.kick
1013110,1054043,100097,1163,1315,corner.crosses
1013111,1054044,100097,1164,1316,headed
1013112,1054045,100097,1165,1317,headed
1013113,1054055,100097,1175,1318,through
1013114,1054057,100097,1177,1319,through
1013115,1054059,100097,1179,1320,goal.kick
1013116,1054059,100097,1179,1321,launch
1013117,1054060,100097,1180,1322,lay.off
1013118,1054064,100097,1184,1323,through
1013119,1054065,100097,1185,1324,goal.kick
1013120,1054067,100097,1187,1325,flick.on
1013121,1054073,100097,1193,1326,lay.off
1013122,1054077,100097,1197,1327,switch
1013123,1054081,100097,1201,1328,corner.crosses
1013124,1054084,100097,1204,1329,launch
1013125,1054085,100097,1205,1330,through
1013126,1054089,100097,1209,1331,free.kick
1013127,1054099,100097,1219,1332,lay.off
1013128,1054111,100097,1231,1333,launch
1013129,1054113,100097,1233,1334,headed
1013130,1054118,100097,1238,1335,lay.off
1013131,1054121,100097,1241,1336,lay.off
1013132,1054123,100097,1243,1337,through
1013133,1054124,100097,1244,1338,corner.crosses
1013134,1054126,100097,1246,1339,goal.kick
1013135,1054130,100097,1250,1340,through
1013136,1054135,100097,1255,1341,through
1013137,1054136,100097,1256,1342,through
1013138,1054137,100097,1257,1343,headed
1013139,1054137,100097,1257,1344,flick.on
1013140,1054144,100097,1264,1345,launch
1013141,1054144,100097,1264,1346,through
1013142,1054147,100097,1267,1347,launch
1013143,1054152,100097,1272,1348,flick.on
1013144,1054160,100097,1280,1349,free.kick
1013145,1054171,100097,1291,1350,headed
1013146,1054172,100097,1292,1351,lay.off
1013147,1054174,100097,1294,1352,switch
1013148,1054193,100097,1313,1353,lay.off
1013149,1054195,100097,1315,1354,switch
1013150,1054204,100097,1324,1355,through
1013151,1054221,100097,1341,1356,lay.off
1013152,1054230,100097,1350,1357,through
1013153,1054232,100097,1352,1358,free.kick
1013154,1054232,100097,1352,1359,deep.crosses
1013155,1054234,100097,1354,1360,headed
1013156,1054234,100097,1354,1361,flick.on
1013157,1054252,100097,1372,1362,through
1013158,1054253,100097,1373,1363,flick.on
1013159,1054255,100097,1375,1364,through
1013160,1054256,100097,1376,1365,lay.off
1013161,1054259,100097,1379,1366,free.kick
1013162,1054259,100097,1379,1367,launch
1013163,1054261,100097,1381,1368,headed
1013164,1054261,100097,1381,1369,flick.on
1013165,1054262,100097,1382,1370,gk.drop.kick
1013166,1054266,100097,1386,1371,free.kick
1013167,1054266,100097,1386,1372,through
1013168,1054272,100097,1392,1373,headed
1013169,1054276,100097,1396,1374,lay.off
1013170,1054285,100097,1405,1375,switch
1013171,1054292,100097,1412,1376,launch
1013172,1054303,100097,1423,1377,lay.off
1013173,1054305,100097,1425,1378,lay.off
1013174,1054313,100097,1433,1379,through
1013175,1054322,100097,1442,1380,free.kick
1013176,1054323,100097,1443,1381,launch
1013177,1054324,100097,1444,1382,through
1013178,1054333,100097,1453,1383,through
1013179,1054345,100097,1465,1384,through
1013180,1054349,100097,1469,1385,through
1013181,1054356,100097,1476,1386,launch
1013182,1054360,100097,1480,1387,through
1013183,1054375,100097,1495,1388,goal.kick
1013184,1054375,100097,1495,1389,launch
1013185,1054378,100097,1498,1390,through
1013186,1054380,100097,1500,1391,launch
1013187,1054381,100097,1501,1392,through
1013188,1054389,100097,1509,1393,free.kick
1013189,1054389,100097,1509,1394,corner.crosses
1013190,1054390,100097,1510,1395,through
1013191,1054403,100043,11,1001,launch
1013192,1054407,100043,15,1002,headed
1013193,1054411,100043,19,1003,launch
1013194,1054414,100043,22,1004,through
1013195,1054424,100043,32,1005,flick.on
1013196,1054434,100043,42,1006,launch
1013197,1054437,100043,45,1007,launch
1013198,1054445,100043,53,1008,gk.drop.kick
1013199,1054448,100043,56,1009,lay.off
1013200,1054449,100043,57,1010,flick.on
1013201,1054454,100043,62,1011,launch
1013202,1054464,100043,72,1012,launch
1013203,1054465,100043,73,1013,throw.in
1013204,1054469,100043,77,1014,free.kick
1013205,1054470,100043,78,1015,launch
1013206,1054476,100043,84,1016,crosses
1013207,1054478,100043,86,1017,launch
1013208,1054494,100043,102,1018,through
1013209,1054504,100043,112,1019,launch
1013210,1054506,100043,114,1020,free.kick
1013211,1054509,100043,117,1021,launch
1013212,1054521,100043,129,1022,throw.in
1013213,1054523,100043,131,1023,free.kick
1013214,1054527,100043,135,1024,launch
1013215,1054528,100043,136,1025,crosses
1013216,1054537,100043,145,1026,lay.off
1013217,1054539,100043,147,1027,switch
1013218,1054540,100043,148,1028,launch
1013219,1054543,100043,151,1029,throw.in
1013220,1054549,100043,157,1030,lay.off
1013221,1054555,100043,163,1031,through
1013222,1054559,100043,167,1032,throw.in
1013223,1054568,100043,176,1033,through
1013224,1054571,100043,179,1034,launch
1013225,1054573,100043,181,1035,goal.kick
1013226,1054575,100043,183,1036,switch
1013227,1054577,100043,185,1037,launch
1013228,1054578,100043,186,1038,throw.in
1013229,1054587,100043,195,1039,lay.off
1013230,1054590,100043,198,1040,launch
1013231,1054592,100043,200,1041,throw.in
1013232,1054594,100043,202,1042,throw.in
1013233,1054604,100043,212,1043,corner.kick
1013234,1054607,100043,215,1044,gk.drop.kick
1013235,1054608,100043,216,1045,crosses
1013236,1054609,100043,217,1046,gk.throws
1013237,1054612,100043,220,1047,launch
1013238,1054614,100043,222,1048,throw.in
1013239,1054617,100043,225,1049,launch
1013240,1054632,100043,240,1050,launch
1013241,1054640,100043,248,1051,lay.off
1013242,1054641,100043,249,1052,launch
1013243,1054645,100043,253,1053,crosses
1013244,1054655,100043,263,1054,switch
1013245,1054660,100043,268,1055,launch
1013246,1054667,100043,275,1056,through
1013247,1054669,100043,277,1057,crosses
1013248,1054679,100043,287,1058,free.kick
1013249,1054680,100043,288,1059,gk.throws
1013250,1054685,100043,293,1060,lay.off
1013251,1054693,100043,301,1061,launch
1013252,1054694,100043,302,1062,headed
1013253,1054698,100043,306,1063,free.kick
1013254,1054699,100043,307,1064,throw.in
1013255,1054700,100043,308,1065,launch
1013256,1054703,100043,311,1066,goal.kick
1013257,1054712,100043,320,1067,launch
1013258,1054713,100043,321,1068,goal.kick
1013259,1054719,100043,327,1069,throw.in
1013260,1054720,100043,328,1070,lay.off
1013261,1054729,100043,337,1071,throw.in
1013262,1054733,100043,341,1072,goal.kick
1013263,1054735,100043,343,1073,launch
1013264,1054744,100043,352,1074,launch
1013265,1054746,100043,354,1075,throw.in
1013266,1054748,100043,356,1076,goal.kick
1013267,1054752,100043,360,1077,launch
1013268,1054753,100043,361,1078,throw.in
1013269,1054755,100043,363,1079,crosses
1013270,1054761,100043,369,1080,throw.in
1013271,1054763,100043,371,1081,throw.in
1013272,1054764,100043,372,1082,launch
1013273,1054766,100043,374,1083,headed
1013274,1054779,100043,387,1084,launch
1013275,1054781,100043,389,1085,corner.kick
1013276,1054782,100043,390,1086,gk.throws
1013277,1054789,100043,397,1087,throw.in
1013278,1054790,100043,398,1088,lay.off
1013279,1054805,100043,413,1089,throw.in
1013280,1054807,100043,415,1090,throw.in
1013281,1054808,100043,416,1091,throw.in
1013282,1054812,100043,420,1092,launch
1013283,1054816,100043,424,1093,launch
1013284,1054818,100043,426,1094,lay.off
1013285,1054825,100043,433,1095,throw.in
1013286,1054827,100043,435,1096,launch
1013287,1054831,100043,439,1097,goal.kick
1013288,1054834,100043,442,1098,launch
1013289,1054835,100043,443,1099,flick.on
1013290,1054839,100043,447,1100,lay.off
1013291,1054844,100043,452,1101,free.kick
1013292,1054850,100043,458,1102,switch
1013293,1054854,100043,462,1103,launch
1013294,1054855,100043,463,1104,throw.in
1013295,1054863,100043,471,1105,through
1013296,1054869,100043,477,1106,through
1013297,1054870,100043,478,1107,crosses
1013298,1054877,100043,485,1108,launch
1013299,1054879,100043,487,1109,free.kick
1013300,1054881,100043,489,1110,headed
1013301,1054887,100043,495,1111,free.kick
1013302,1054892,100043,500,1112,lay.off
1013303,1054897,100043,505,1113,corner.kick
1013304,1054898,100043,506,1114,headed
1013305,1054906,100043,514,1115,throw.in
1013306,1054924,100043,532,1116,throw.in
1013307,1054928,100043,536,1117,throw.in
1013308,1054929,100043,537,1118,lay.off
1013309,1054930,100043,538,1119,launch
1013310,1054934,100043,542,1120,lay.off
1013311,1054935,100043,543,1121,launch
1013312,1054937,100043,545,1122,headed
1013313,1054941,100043,549,1123,launch
1013314,1054945,100043,553,1124,launch
1013315,1054947,100043,555,1125,through
1013316,1054967,100043,575,1126,launch
1013317,1054969,100043,577,1127,through
1013318,1054971,100043,579,1128,free.kick
1013319,1054984,100043,592,1129,throw.in
1013320,1054985,100043,593,1130,lay.off
1013321,1054987,100043,595,1131,flick.on
1013322,1054992,100043,600,1132,switch
1013323,1054993,100043,601,1133,launch
1013324,1055001,100043,609,1134,through
1013325,1055005,100043,613,1135,launch
1013326,1055010,100043,618,1136,launch
1013327,1055018,100043,626,1137,switch
1013328,1055020,100043,628,1138,through
1013329,1055022,100043,630,1139,crosses
1013330,1055025,100043,633,1140,goal.kick
1013331,1055025,100043,633,1141,launch
1013332,1055026,100043,634,1142,headed
1013333,1055030,100043,638,1143,through
1013334,1055032,100043,640,1144,free.kick
1013335,1055033,100043,641,1145,headed
1013336,1055034,100043,642,1146,throw.in
1013337,1055036,100043,644,1147,throw.in
1013338,1055046,100043,654,1148,goal.kick
1013339,1055054,100043,662,1149,through
1013340,1055056,100043,664,1150,through
1013341,1055058,100043,666,1151,free.kick
1013342,1055058,100043,666,1152,launch
1013343,1055061,100043,669,1153,through
1013344,1055062,100043,670,1154,goal.kick
1013345,1055068,100043,676,1155,through
1013346,1055070,100043,678,1156,headed
1013347,1055076,100043,684,1157,switch
1013348,1055081,100043,689,1158,through
1013349,1055087,100043,695,1159,switch
1013350,1055089,100043,697,1160,headed
1013351,1055089,100043,697,1161,flick.on
1013352,1055091,100043,699,1162,through
1013353,1055099,100043,707,1163,goal.kick
1013354,1055099,100043,707,1164,launch
1013355,1055101,100043,709,1165,headed
1013356,1055102,100043,710,1166,gk.throws
1013357,1055106,100043,714,1167,launch
1013358,1055115,100043,723,1168,launch
1013359,1055116,100043,724,1169,corner.crosses
1013360,1055117,100043,725,1170,corner.kick
1013361,1055118,100043,726,1171,gk.throws
1013362,1055127,100043,735,1172,lay.off
1013363,1055134,100043,742,1173,switch
1013364,1055138,100043,746,1174,switch
1013365,1055139,100043,747,1175,corner.crosses
1013366,1055140,100043,748,1176,gk.throws
1013367,1055142,100043,750,1177,through
1013368,1055144,100043,752,1178,goal.kick
1013369,1055148,100043,756,1179,through
1013370,1055152,100043,760,1180,through
1013371,1055154,100043,762,1181,free.kick
1013372,1055158,100043,766,1182,launch
1013373,1055164,100043,772,1183,deep.crosses
1013374,1055166,100043,774,1184,headed
1013375,1055166,100043,774,1185,flick.on
1013376,1055169,100043,777,1186,launch
1013377,1055175,100043,783,1187,launch
1013378,1055176,100043,784,1188,headed
1013379,1055177,100043,785,1189,through
1013380,1055182,100043,790,1190,launch
1013381,1055188,100043,796,1191,corner.crosses
1013382,1055192,100043,800,1192,free.kick
1013383,1055198,100043,806,1193,lay.off
1013384,1055202,100043,810,1194,switch
1013385,1055204,100043,812,1195,goal.kick
1013386,1055204,100043,812,1196,launch
1013387,1055212,100043,820,1197,corner.crosses
1013388,1055213,100043,821,1198,lay.off
1013389,1055215,100043,823,1199,gk.drop.kick
1013390,1055237,100043,845,1200,free.kick
1013391,1055238,100043,846,1201,corner.crosses
1013392,1055240,100043,848,1202,free.kick
1013393,1055242,100043,850,1203,through
1013394,1055249,100043,857,1204,launch
1013395,1055253,100043,861,1205,lay.off
1013396,1055255,100043,863,1206,through
1013397,1055256,100043,864,1207,gk.throws
1013398,1055261,100043,869,1208,headed
1013399,1055266,100043,874,1209,through
1013400,1055270,100043,878,1210,switch
1013401,1055271,100043,879,1211,through
1013402,1055273,100043,881,1212,through
1013403,1055275,100043,883,1213,lay.off
1013404,1055277,100043,885,1214,gk.drop.kick
1013405,1055279,100043,887,1215,launch
1013406,1055284,100043,892,1216,corner.crosses
1013407,1055288,100043,896,1217,lay.off
1013408,1055290,100043,898,1218,deep.crosses
1013409,1055292,100043,900,1219,goal.kick
1013410,1055292,100043,900,1220,launch
1013411,1055293,100043,901,1221,headed
1013412,1055296,100043,904,1222,through
1013413,1055299,100043,907,1223,headed
1013414,1055300,100043,908,1224,through
1013415,1055302,100043,910,1225,corner.crosses
1013416,1055305,100043,913,1226,deep.crosses
1013417,1055306,100043,914,1227,flick.on
1013418,1055306,100043,914,1228,headed
1013419,1055307,100043,915,1229,gk.throws
1013420,1055309,100043,917,1230,launch
1013421,1055312,100043,920,1231,launch
1013422,1055317,100043,925,1232,free.kick
1013423,1055317,100043,925,1233,corner.crosses
1013424,1055321,100043,929,1234,goal.kick
1013425,1055325,100043,933,1235,corner.crosses
1013426,1055327,100043,935,1236,corner.crosses
1013427,1055333,100043,941,1237,switch
1013428,1055334,100043,942,1238,corner.crosses
1013429,1055338,100043,946,1239,lay.off
1013430,1055340,100043,948,1240,launch
1013431,1055342,100043,950,1241,deep.crosses
1013432,1055345,100043,953,1242,lay.off
1013433,1055352,100043,960,1243,launch
1013434,1055353,100043,961,1244,through
1013435,1055357,100043,965,1245,switch
1013436,1055360,100043,968,1246,free.kick
1013437,1055361,100043,969,1247,corner.crosses
1013438,1055362,100043,970,1248,corner.kick
1013439,1055362,100043,970,1249,corner.crosses
1013440,1055366,100043,974,1250,through
1013441,1055371,100043,979,1251,launch
1013442,1055373,100043,981,1252,lay.off
1013443,1055374,100043,982,1253,lay.off
1013444,1055377,100043,985,1254,lay.off
1013445,1055380,100043,988,1255,corner.crosses
1013446,1055384,100043,992,1256,through
1013447,1055386,100043,994,1257,launch
1013448,1055389,100043,997,1258,flick.on
1013449,1055400,100043,1008,1259,deep.crosses
1013450,1055401,100043,1009,1260,headed
1013451,1055402,100043,1010,1261,gk.throws
1013452,1055410,100043,1018,1262,through
1013453,1055418,100043,1026,1263,lay.off
1013454,1055421,100043,1029,1264,corner.crosses
1013455,1055431,100043,1039,1265,lay.off
1013456,1055438,100043,1046,1266,switch
1013457,1055441,100043,1049,1267,free.kick
1013458,1055448,100043,1056,1268,through
1013459,1055451,100043,1059,1269,corner.crosses
1013460,1055454,100043,1062,1270,headed
1013461,1055455,100043,1063,1271,goal.kick
1013462,1055455,100043,1063,1272,launch
1013463,1055464,100043,1072,1273,switch
1013464,1055467,100043,1075,1274,through
1013465,1055471,100043,1079,1275,free.kick
1013466,1055481,100043,1089,1276,switch
1013467,1055482,100043,1090,1277,through
1013468,1055483,100043,1091,1278,through
1013469,1055487,100043,1095,1279,corner.crosses
1013470,1055491,100043,1099,1280,lay.off
1013471,1055492,100043,1100,1281,through
1013472,1055498,100043,1106,1282,through
1013473,1055506,100043,1114,1283,through
1013474,1055507,100043,1115,1284,through
1013475,1055509,100043,1117,1285,free.kick
1013476,1055509,100043,1117,1286,through
1013477,1055510,100043,1118,1287,gk.throws
1013478,1055511,100043,1119,1288,launch
1013479,1055514,100043,1122,1289,through
