"homecount","awaycount","home.score","away.score","event","time","poss.position","poss.team","poss.player","poss.player.event","poss.location","poss.destination","ball.type","poss.notes","def.position","def.team","def.player","def.event","def.location","gk.ball.result","gk.s.o.g.attempt","def.player.disciplinary","def.notes"
11,11,0,0,469,"33","D","FCKC","Brown","movement","OPP.MID.3RD.R","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,470,"33","D","FCKC","Brown","passes.f.c","OPP.3RD.R","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,471,"33","M","FCKC","O'Reilly","passes.s.b","OPP.3RD.R","OPP.18.YD","corner.crosses",NA,"D","SRFC","Cox","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,471,"33",NA,NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Cox","passes.blocked","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,472,"33","D","SRFC","Cox","interceptions","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,473,"33","D","SRFC","Cox","passes.f.c","DEF.3RD.L","DEF.MID.3RD.L",NA,NA,"M","FCKC","O'Reilly","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,474,"33","F","SRFC","Rapinoe","movement","DEF.MID.3RD.L","OPP.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,475,"33","F","SRFC","Rapinoe","movement","OPP.MID.3RD.L","OPP.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,476,"33","F","SRFC","Rapinoe","passes.s.c","OPP.3RD.C","OPP.3RD.R",NA,NA,"D","FCKC","Sauerbrunn","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,477,"33","F","SRFC","Yanez","passes.b.c","OPP.3RD.R","OPP.3RD.C",NA,NA,"D","FCKC","Moros","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,478,"33","M","SRFC","Winters","take.on.lost","OPP.3RD.C",NA,NA,NA,"M","FCKC","Laddish","tackles.ball.away","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,479,"33","M","FCKC","Holiday","aerial.challenges.won","DEF.MID.3RD.C",NA,NA,NA,"M","SRFC","Fishlock","aerial.challenges.lost","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,480,"34","M","FCKC","Holiday","def.recoveries","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,481,"34","M","FCKC","Holiday","passes.f.c","DEF.MID.3RD.C","DEF.MID.3RD.C",NA,NA,"M","SRFC","Winters","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,482,"34","M","FCKC","Laddish","passes.f.c","DEF.MID.3RD.C","DEF.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,483,"34","M","FCKC","O'Reilly","movement","DEF.MID.3RD.R","OPP.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,484,"34","M","FCKC","O'Reilly","passes.f.b","OPP.MID.3RD.R","DEF.18.YD","deep.crosses",NA,"D","SRFC","Corsie","passes.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,485,"34","D","SRFC","Corsie","interceptions","DEF.18.YD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,486,"34","D","SRFC","Corsie","passes.s.c","DEF.18.YD","DEF.3RD.L",NA,NA,"M","FCKC","Tymrak","pressured.opp","OPP.18.YD",NA,NA,NA,NA
11,11,0,0,487,"34","D","SRFC","Cox","passes.f.c","DEF.3RD.L","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,488,"34","F","SRFC","Mathias","passes.f.c","DEF.MID.3RD.C","OPP.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,489,"34","F","SRFC","Yanez","passes.b.c","OPP.MID.3RD.R","DEF.MID.3RD.R",NA,NA,"D","FCKC","Moros","pressured.opp","DEF.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,490,"34","D","SRFC","Fletcher","passes.f.c","DEF.MID.3RD.R","DEF.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,491,"34","F","SRFC","Yanez","passes.b.c","DEF.MID.3RD.R","DEF.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,492,"34","D","SRFC","Fletcher","passes.b.c","DEF.MID.3RD.R","DEF.3RD.C",NA,NA,"M","FCKC","Tymrak","pressured.opp","OPP.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,493,"34","D","SRFC","Corsie","passes.f.c","DEF.3RD.C","DEF.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,494,"34","D","SRFC","Barnes","movement","DEF.MID.3RD.L","OPP.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,495,"34","D","SRFC","Barnes","passes.f.c","OPP.MID.3RD.L","OPP.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,496,"34","F","SRFC","Rapinoe","passes.s.c","OPP.MID.3RD.L","OPP.3RD.C",NA,NA,"M","FCKC","Laddish","pressured.opp","DEF.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,497,"34","M","SRFC","Little","movement","OPP.3RD.C","OPP.3RD.L",NA,NA,"M","FCKC","Buczkowski","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,498,"34","M","SRFC","Little","passes.s.c","OPP.3RD.L","OPP.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,499,"34","D","SRFC","Barnes","passes.b.c","OPP.3RD.L","OPP.MID.3RD.L",NA,NA,"M","FCKC","O'Reilly","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,500,"35","D","SRFC","Cox","passes.b.c","OPP.MID.3RD.L","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,501,"35","M","SRFC","Winters","passes.f.c","OPP.MID.3RD.C","OPP.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,502,"35","M","SRFC","Fishlock","passes.f.c","OPP.3RD.C","OPP.3RD.C",NA,NA,"M","FCKC","Laddish","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,503,"35","F","SRFC","Mathias","passes.b.c","OPP.3RD.C","OPP.3RD.C",NA,NA,"D","FCKC","Lepeilbet","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,504,"35","F","SRFC","Rapinoe","passes.f.c","OPP.3RD.C","OPP.18.YD",NA,NA,"M","FCKC","Tymrak","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,505,"35","F","SRFC","Yanez","take.on.lost","OPP.18.YD",NA,NA,NA,"D","FCKC","Moros","dispossessed.ball.shielded","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,506,"35","D","FCKC","Moros","clearances","DEF.18.YD",NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,507,"35","D","SRFC","Fletcher","passes.f.c","OPP.3RD.R","OPP.3RD.R","throw.ins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,508,"35","F","SRFC","Yanez","passes.b.c","OPP.3RD.R","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,509,"35","D","SRFC","Fletcher","passes.b.c","OPP.3RD.R","OPP.MID.3RD.R",NA,NA,"M","FCKC","Tymrak","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,510,"35","M","SRFC","Winters","passes.s.c","OPP.MID.3RD.R","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,511,"35","D","SRFC","Corsie","passes.s.c","OPP.MID.3RD.C","OPP.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,512,"35","D","SRFC","Barnes","movement","OPP.MID.3RD.L","OPP.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,513,"35","D","SRFC","Barnes","passes.f.c","OPP.3RD.L","OPP.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,514,"35","D","SRFC","Cox","passes.s.b","OPP.3RD.L","DEF.18.YD","corner.crosses",NA,"D","FCKC","Lepeilbet","passes.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,515,"36","D","SRFC","Barnes","aerial.challenges.won","OPP.3RD.L",NA,NA,"out.of.bounds.lost.poss","M","FCKC","O'Reilly","aerial.challenges.lost","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,516,"36","D","FCKC","Brown","passes.b.c","DEF.3RD.R","DEF.3RD.C","throw.ins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,517,"36","D","FCKC","Lepeilbet","passes.s.c","DEF.3RD.C","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,518,"36","D","FCKC","Sauerbrunn","passes.s.c","DEF.3RD.C","DEF.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,519,"36","D","FCKC","Moros","passes.b.c","DEF.MID.3RD.L","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,520,"36","D","FCKC","Sauerbrunn","passes.f.c","DEF.3RD.C","DEF.MID.3RD.C",NA,NA,"F","SRFC","Mathias","pressured.opp","OPP.3RD.C",NA,NA,NA,NA
11,11,0,0,521,"36","M","FCKC","Laddish","passes.f.c","DEF.MID.3RD.C","OPP.MID.3RD.R",NA,NA,"M","SRFC","Fishlock","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,522,"36","M","FCKC","O'Reilly","passes.f.c","OPP.MID.3RD.R","OPP.3RD.R","through.balls",NA,"D","SRFC","Cox","pressured.opp","DEF.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,523,"36","D","FCKC","Brown","passes.s.c","OPP.3RD.R","OPP.3RD.R","corner.crosses",NA,"D","SRFC","Barnes","passes.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,523,"36",NA,NA,NA,NA,NA,NA,NA,"out.of.bounds.keep.poss","M","SRFC","Fishlock","clearances","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,524,"36","D","FCKC","Brown","passes.b.c","OPP.3RD.R","OPP.3RD.R","throw.ins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,525,"36","M","FCKC","O'Reilly","passes.f.c","OPP.3RD.R","OPP.3RD.R",NA,NA,"F","SRFC","Rapinoe","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,526,"36","D","FCKC","Brown","take.on.won","OPP.3RD.R",NA,NA,NA,"F","SRFC","Rapinoe","dribbled.tackles.missed","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,527,"36","D","FCKC","Brown","passes.b.c","OPP.3RD.R","OPP.3RD.R",NA,NA,"F","SRFC","Rapinoe","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,527,"36",NA,NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Cox","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,528,"36","M","FCKC","Holiday","passes.b.c","OPP.3RD.R","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,529,"36","M","FCKC","O'Reilly","passes.s.c","OPP.3RD.R","DEF.6.YD","corner.crosses",NA,"M","SRFC","Fishlock","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,529,"36",NA,NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","passes.blocked","DEF.6.YD",NA,NA,NA,NA
11,11,0,0,530,"36","M","FCKC","Tymrak","aerial.challenges.lost","OPP.18.YD",NA,NA,NA,"F","SRFC","Yanez","aerial.challenges.won","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,531,"36","D","FCKC","Moros","poss.recoveries","OPP.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,532,"36","D","FCKC","Moros","passes.f.b","OPP.3RD.C","DEF.18.YD",NA,NA,"D","SRFC","Barnes","passes.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,532,"36",NA,NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","clearances","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,533,"36","D","FCKC","Sauerbrunn","poss.recoveries","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,534,"37","D","FCKC","Sauerbrunn","passes.f.c","DEF.MID.3RD.C","OPP.MID.3RD.C",NA,NA,"F","SRFC","Mathias","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,535,"37","D","FCKC","Moros","passes.b.c","OPP.MID.3RD.C","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,536,"37","D","FCKC","Lepeilbet","passes.f.c","DEF.MID.3RD.C","OPP.3RD.R","launch.balls",NA,"M","SRFC","Little","pressured.opp","OPP.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,537,"37","M","FCKC","O'Reilly","passes.f.c","OPP.3RD.R","OPP.3RD.R","through.balls",NA,"D","SRFC","Cox","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,538,"37","M","FCKC","Holiday","passes.s.b","OPP.3RD.R","DEF.3RD.L","corner.crosses",NA,"D","SRFC","Barnes","passes.blocked","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,539,"37","D","FCKC","Brown","poss.recoveries","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,540,"37","D","FCKC","Brown","lost.touch","OPP.3RD.R",NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,541,"37",NA,NA,NA,"playcutoffbybroadcast",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,542,"37","D","SRFC","Cox","passes.f.c","DEF.3RD.L","DEF.3RD.L",NA,NA,"F","FCKC","Rodriguez","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,543,"37","F","SRFC","Rapinoe","passes.s.c","DEF.3RD.L","DEF.18.YD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,544,"37","D","SRFC","Barnes","passes.f.c","DEF.18.YD","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,545,"37","M","SRFC","Winters","dispossessed","DEF.3RD.C",NA,NA,NA,"M","FCKC","Buczkowski","dispossessed.steal","OPP.3RD.C",NA,NA,"fouls.conceded",NA
11,11,0,0,546,"37","M","FCKC","Buczkowski","passes.b.c","OPP.3RD.C","OPP.3RD.C",NA,NA,"M","SRFC","Winters","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,547,"37","M","FCKC","Tymrak","take.on.won","OPP.3RD.C",NA,NA,"fouls.won","M","SRFC","Winters","fouls.conceded","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,548,"38","M","FCKC","Holiday","shots.blocked.by.def","OPP.3RD.C",NA,"free.kick.shot","out.of.bounds.keep.poss","F","SRFC","Rapinoe","shots.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,548,"38",NA,NA,NA,NA,NA,NA,NA,NA,"GK","SRFC","Solo","gk.shot.on.goal.faced.stopped.by.def",NA,NA,NA,NA,NA
11,11,0,0,549,"39","M","FCKC","Holiday","passes.s.b","OPP.3RD.R","DEF.18.YD","corner.kicks",NA,"D","SRFC","Fletcher","passes.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,550,"39","D","FCKC","Sauerbrunn","poss.recoveries","OPP.18.YD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,551,"39","D","FCKC","Sauerbrunn","passes.b.c","OPP.18.YD","OPP.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,552,"39","M","FCKC","Holiday","passes.s.b","OPP.3RD.R","OPP.6.YD","corner.crosses",NA,"F","SRFC","Yanez","pressured.opp","DEF.3RD.L",NA,NA,NA,NA
11,11,0,0,552,"39",NA,NA,NA,NA,NA,NA,NA,NA,"GK","SRFC","Solo","gk.open.play.high.balls.faced","DEF.6.YD","caught",NA,NA,NA
11,11,0,0,553,"39","GK","SRFC","Solo","passes.f.c","DEF.6.YD","DEF.MID.3RD.R","gk.long.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,554,"39","M","SRFC","Fishlock","take.on.won","DEF.MID.3RD.R",NA,NA,"fouls.won","M","FCKC","Buczkowski","fouls.conceded","OPP.MID.3RD.L",NA,NA,"fouls.conceded",NA
11,11,0,0,555,"42","D","SRFC","Corsie","passes.s.c","DEF.MID.3RD.R","DEF.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,556,"42","D","SRFC","Cox","passes.b.c","DEF.MID.3RD.L","DEF.3RD.R",NA,NA,"F","FCKC","Rodriguez","pressured.opp","OPP.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,557,"42","D","SRFC","Corsie","passes.s.c","DEF.3RD.R","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,558,"42","D","SRFC","Barnes","passes.f.c","DEF.3RD.C","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,559,"42","D","SRFC","Cox","passes.b.c","DEF.3RD.L","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,560,"42","D","SRFC","Barnes","passes.s.c","DEF.3RD.C","DEF.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,561,"42","D","SRFC","Corsie","passes.s.c","DEF.3RD.R","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,562,"42","D","SRFC","Barnes","passes.f.c","DEF.3RD.C","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,563,"42","D","SRFC","Cox","passes.f.m","DEF.3RD.L",NA,NA,NA,"M","FCKC","O'Reilly","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,564,"42","F","SRFC","Mathias","offside.calls",NA,NA,NA,"offside.calls",NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,565,"43","D","FCKC","Lepeilbet","passes.s.c","DEF.3RD.R","DEF.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,566,"43","D","FCKC","Sauerbrunn","passes.s.c","DEF.MID.3RD.C","DEF.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,567,"43","D","FCKC","Moros","passes.f.c","DEF.MID.3RD.R","OPP.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,568,"43","M","FCKC","Tymrak","movement","OPP.MID.3RD.L","OPP.3RD.L",NA,NA,"D","SRFC","Fletcher","pressured.opp","DEF.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,569,"43","M","FCKC","Tymrak","take.on.won","OPP.3RD.L",NA,NA,NA,"D","SRFC","Fletcher","dribbled.out.run","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,570,"43","M","FCKC","Tymrak","passes.s.b","OPP.3RD.L","DEF.18.YD","corner.crosses",NA,"D","SRFC","Fletcher","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,570,"43",NA,NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","passes.blocked","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,570,"43",NA,NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Barnes","clearances","DEF.18.YD",NA,NA,NA,NA
11,11,0,0,571,"43","M","SRFC","Little","def.recoveries","DEF.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,572,"43","M","SRFC","Little","passes.s.c","DEF.3RD.R","DEF.3RD.R",NA,NA,"M","FCKC","Laddish","pressured.opp","OPP.3RD.L",NA,NA,NA,NA
11,11,0,0,573,"43","M","SRFC","Fishlock","lost.touch","DEF.3RD.R",NA,NA,NA,"M","FCKC","Laddish","dispossessed.lost.touch","OPP.3RD.L",NA,NA,NA,NA
11,11,0,0,574,"43","M","FCKC","Laddish","passes.b.c","OPP.3RD.L","OPP.MID.3RD.L",NA,NA,"F","SRFC","Yanez","pressured.opp","DEF.3RD.R",NA,NA,NA,NA
11,11,0,0,575,"43","D","FCKC","Moros","passes.f.m","OPP.MID.3RD.L",NA,NA,"out.of.bounds.lost.poss",NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,576,"43","D","SRFC","Fletcher","passes.s.c","DEF.MID.3RD.R","DEF.3RD.R","throw.ins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,577,"43","M","SRFC","Winters","passes.b.c","DEF.3RD.R","DEF.3RD.C",NA,NA,"F","FCKC","Rodriguez","pressured.opp","OPP.3RD.L",NA,NA,NA,NA
11,11,0,0,578,"43","D","SRFC","Barnes","passes.f.c","DEF.3RD.C","OPP.MID.3RD.L","launch.balls",NA,"F","FCKC","Rodriguez","pressured.opp","OPP.3RD.C",NA,NA,NA,NA
11,11,0,0,579,"44","F","SRFC","Rapinoe","movement","OPP.MID.3RD.L","OPP.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,580,"44","F","SRFC","Rapinoe","passes.s.c","OPP.3RD.C","OPP.18.YD",NA,NA,"D","FCKC","Lepeilbet","pressured.opp","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,581,"44","F","SRFC","Yanez","passes.f.b","OPP.18.YD","OPP.6.YD",NA,NA,"D","SRFC","Barnes","gk.smother","DEF.6.YD","collected",NA,NA,NA
11,11,0,0,582,"44","GK","FCKC","Barnhart","passes.f.c","DEF.18.YD","DEF.3RD.L","gk.short.throws",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,583,"44","D","FCKC","Moros","passes.b.c","DEF.3RD.L","DEF.18.YD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,584,"44","D","FCKC","Sauerbrunn","passes.s.c","DEF.18.YD","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,585,"44","D","FCKC","Lepeilbet","passes.f.b","DEF.3RD.C","DEF.3RD.C","launch.balls",NA,"D","SRFC","Corsie","passes.blocked","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,585,"44",NA,NA,NA,NA,NA,NA,NA,NA,"D","SRFC","Corsie","clearances","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,586,"44","M","FCKC","O'Reilly","aerial.challenges.lost","OPP.MID.3RD.C",NA,NA,NA,"M","SRFC","Winters","aerial.challenges.won","DEF.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,587,"44","F","SRFC","Rapinoe","def.recoveries","DEF.MID.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,588,"44","F","SRFC","Rapinoe","passes.s.c","DEF.MID.3RD.L","DEF.MID.3RD.C",NA,NA,"M","FCKC","O'Reilly","pressured.opp","OPP.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,589,"44","M","SRFC","Fishlock","passes.f.c","DEF.MID.3RD.C","OPP.3RD.C","launch.balls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,590,"44","M","SRFC","Little","take.on.won","OPP.3RD.C",NA,NA,NA,"M","FCKC","Buczkowski","dribbled.turned","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,591,"44","M","SRFC","Little","take.on.lost","OPP.3RD.C",NA,NA,NA,"D","FCKC","Moros","tackles.ball.away","DEF.3RD.C",NA,NA,NA,NA
11,11,0,0,592,"44","D","FCKC","Sauerbrunn","def.recoveries","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,593,"44","D","FCKC","Sauerbrunn","passes.f.c","DEF.3RD.C","DEF.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,594,"44","M","FCKC","Tymrak","take.on.lost","DEF.3RD.C",NA,NA,NA,"D","SRFC","Fletcher","dispossessed.ball.shielded","OPP.3RD.C",NA,NA,NA,NA
11,11,0,0,595,"45","M","SRFC","Fishlock","def.recoveries","OPP.MID.3RD.C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,596,"45","M","SRFC","Fishlock","passes.s.c","OPP.MID.3RD.C","OPP.MID.3RD.L",NA,NA,"M","FCKC","Tymrak","pressured.opp","DEF.MID.3RD.C",NA,NA,NA,NA
11,11,0,0,597,"45","D","SRFC","Cox","passes.s.c","OPP.MID.3RD.L","OPP.MID.3RD.R","switch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,598,"45","D","SRFC","Fletcher","passes.b.c","OPP.MID.3RD.R","OPP.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,599,"45","D","SRFC","Corsie","passes.f.c","OPP.MID.3RD.R","OPP.MID.3RD.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,600,"45","F","SRFC","Yanez","take.on.lost","OPP.MID.3RD.R",NA,NA,NA,"D","FCKC","Sauerbrunn","dispossessed.lost.touch","DEF.MID.3RD.L",NA,NA,NA,NA
11,11,0,0,601,"45","D","FCKC","Sauerbrunn","passes.f.c","DEF.3RD.L","DEF.3RD.L",NA,NA,"F","SRFC","Yanez","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,602,"45","D","FCKC","Moros","passes.s.c","DEF.3RD.L","DEF.18.YD",NA,NA,"F","SRFC","Yanez","pressured.opp","OPP.3RD.R",NA,NA,NA,NA
11,11,0,0,603,"45","D","FCKC","Sauerbrunn","passes.f.c","DEF.18.YD","DEF.MID.3RD.L",NA,NA,"M","SRFC","Fishlock","pressured.opp","OPP.18.YD",NA,NA,NA,NA
11,11,0,0,604,"45","M","FCKC","Laddish","passes.s.c","DEF.MID.3RD.L","DEF.MID.3RD.L",NA,NA,"F","SRFC","Mathias","pressured.opp","OPP.MID.3RD.R",NA,NA,NA,NA
11,11,0,0,605,"45","M","FCKC","Tymrak","passes.b.c","DEF.MID.3RD.L","DEF.3RD.L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,11,0,0,606,"45","D","FCKC","Moros","passes.b.c","DEF.3RD.L","DEF.18.YD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
